"","V1","V2"
"6700",1112441.78468401,4363501.60964881
"6701",1154926.6284338,4394601.32379586
"6702",1109522.17837919,4423896.83842752
"6703",1128639.03084634,4392178.76525552
"6704",1089080.83383053,4417796.35350092
"6705",1126523.44095189,4360320.16298352
"6706",1105547.49794865,4408061.87281851
"6707",1175273.83841364,4401523.82938604
"6708",1132722.50104159,4365372.52662718
"6709",1118095.91993003,4375687.42221467
"6710",1117688.68649077,4374018.39815249
"6711",1134395.87320545,4360440.66580985
"6712",1119341.41659958,4369522.32957933
"6713",1110202.70005996,4398749.52758293
"6714",1118391.89515641,4386033.70685805
"6715",1144827.67518101,4459861.1700748
"6716",1108408.96914032,4436768.61403416
"6717",1098577.50278016,4437543.67422344
"6718",1103578.46188703,4412640.26804742
"6719",1136519.94982307,4466704.87586875
"6720",1136656.00279925,4459704.7315752
"6721",1093411.24451698,4428620.13819943
"6722",1160101.37142275,4404015.41194779
"6723",1145569.16069834,4352077.95358359
"6724",1108740.71289396,4380728.24609203
"6725",1091056.9804464,4436473.16702047
"6726",1144864.17639095,4361183.28061811
"6727",1127867.8975246,4365549.58956799
"6728",1134172.6437435,4354820.55109499
"6729",1131799.59884759,4368370.66658766
"6730",1134076.76859945,4371245.39135147
"6731",1170194.32684986,4400750.0178407
"6732",1134624.21285858,4443543.05709786
"6733",1081886.08062153,4437917.48545706
"6734",1121619.85223926,4380205.16582491
"6735",1146427.84590019,4466377.18322182
"6736",1115630.16974615,4411498.5561122
"6737",1138967.92015908,4362598.76187075
"6738",457509.289840617,5112338.23079315
"6739",463177.172625035,5081590.34410747
"6740",459869.656901594,5113663.26193369
"6741",472373.529195949,5098398.92682182
"6742",436876.639069916,5118402.11475312
"6743",450868.529600732,5104141.76126837
"6744",444386.688500035,5086144.15226598
"6745",430770.174321079,5092942.21775741
"6746",438106.327829006,5121397.22051206
"6747",464363.241277898,5086945.3723877
"6748",466134.958619759,5090157.78228586
"6749",442663.866786823,5102248.80602603
"6750",464231.161079936,5109085.60400949
"6751",445671.573989201,5096724.52300768
"6754",527971.394931607,5046856.33084099
"6755",532489.71755566,5054427.23185232
"6756",519501.254820649,5055754.24005673
"6757",525269.972506218,5052952.78701688
"6758",509783.305964012,5055636.14034296
"6759",532883.622192574,5051389.57507758
"6760",531363.72697549,5055215.82293564
"6761",521339.00288721,5060279.04367503
"6762",521577.897346805,5052967.52617913
"6763",511703.200690018,5050978.37453754
"6764",519168.678952272,5062580.14567997
"6765",523469.47997619,5044365.34860479
"6766",530132.680960484,5049023.61130638
"6767",525366.760865926,5055843.88939269
"6768",518507.644025563,5057686.37836438
"6769",529604.582921241,5054952.95703804
"6770",532562.990302136,5048021.89961651
"6771",506366.985652551,5052900.74566081
"6772",511657.194857364,5052811.49139191
"6773",506511.719527076,5054622.26739852
"6774",526006.774555831,5048648.69666237
"6775",523740.689120401,5056993.2618255
"6776",515880.412809569,5051570.52693423
"6777",516431.862820117,5060036.3181985
"6778",506314.500779404,5057891.79716624
"6779",523765.197439903,5054812.41236679
"6780",509463.1433117,5049709.61775931
"6781",518852.775577132,5051556.65495317
"6782",520439.557020959,5053823.30295961
"6783",512282.359034841,5056758.54484546
"6784",534647.592907488,5052982.8051179
"6785",506122.978805565,5056151.86227971
"6786",521496.284748461,5048016.40398502
"6787",517620.462566405,5048376.3557231
"6788",515322.87170494,5048346.83581415
"6789",532870.058979172,5049570.02042082
"6790",521688.098788603,5063241.43262702
"6791",531477.375062941,5057044.34288634
"6792",515945.324001618,5055180.57450496
"6793",511325.927692576,5054487.85403544
"6794",520219.941276645,5054709.08659992
"6795",533290.06491257,5053862.15243849
"6796",521912.476764703,5056852.67120178
"6797",527467.033337757,5055552.72790006
"6798",512858.616395056,5049464.00170634
"6799",521009.237592782,5050980.49361745
"6800",520314.823990451,5064631.79649822
"6801",517471.553187021,5059161.59988437
"6802",524073.104674042,5050449.83004541
"6803",528740.541224311,5051390.66870089
"6804",536319.114075902,5051175.22396581
"6805",529395.612370363,5045875.59086254
"6806",536876.872670229,5054591.81699378
"6807",509277.958779612,5058139.57319344
"6808",535740.133090328,5049708.57583685
"6809",891438.613807506,4783799.44322073
"6810",854672.707812608,4768797.58062919
"6811",869846.295904407,4780744.18889311
"6812",892067.30699548,4780516.12882252
"6813",863445.847254927,4781497.20732033
"6814",884112.975179295,4789516.56681685
"6815",868567.285076533,4792251.44393053
"6816",874507.330894266,4783855.14923431
"6817",888489.787560906,4783845.64321855
"6818",873406.570484633,4785983.91342348
"6819",864402.066819,4787640.25939454
"6820",871182.437570954,4777294.01545357
"6821",862824.146164172,4785702.55375701
"6822",863227.060836032,4769215.49385623
"6823",851465.445799103,4762570.36994726
"6824",876198.299975205,4781618.74779067
"6825",869288.855762525,4785819.54261672
"6826",875890.727194153,4797599.37705013
"6827",869043.677129812,4777158.92475007
"6828",870504.636980196,4772338.79474972
"6829",873296.51250748,4774286.54489716
"6830",883898.930762155,4781649.02467315
"6831",871804.443355395,4792509.95713767
"6832",879663.486107647,4793310.63122422
"6833",876421.437932337,4777292.62735709
"6834",864910.870627913,4784028.78979427
"6835",873313.910753972,4778874.94625551
"6836",886605.183188914,4780499.3243873
"6837",875457.407515613,4774450.46904063
"6838",893648.325498419,4782189.64644149
"6839",879574.756331322,4778524.06343903
"6840",878982.443444717,4783384.96430903
"6841",889029.287413122,4791722.1204578
"6842",885153.982953343,4800094.13398953
"6843",874636.951160709,4788695.58089164
"6844",866289.316023802,4772784.37108426
"6845",881379.630238516,4798588.27306715
"6846",865892.160152679,4777722.39836115
"6847",861141.701622584,4770738.43283433
"6848",875475.603052032,4791780.36054199
"6849",1107292.99065926,4581525.28319571
"6850",1104368.78134323,4596015.4948257
"6851",1127778.20043398,4588579.44770576
"6852",1088657.2628984,4583634.9523179
"6853",1096053.03490418,4605121.3635632
"6854",1094879.29674734,4571927.61546189
"6855",1089822.68803814,4594579.26541408
"6856",1100444.28822303,4559652.80439848
"6857",1119431.46711296,4591728.33745323
"6858",1091025.98180923,4601958.83226431
"6859",779409.290892941,5123731.43201526
"6860",793418.22153788,5117384.63673587
"6861",777033.630697398,5110170.07889146
"6862",786404.46709264,5087634.7673418
"6863",772043.522042341,5121295.25176148
"6864",775508.015625219,5089502.66943918
"6865",771955.542388329,5107070.27527327
"6866",766971.132667618,5099218.81121367
"6867",797142.928901796,5095586.23427952
"6868",800016.914695273,5124653.07686236
"6869",791726.658344534,5122035.01848518
"6870",791152.640096964,5085920.8769929
"6871",766355.674866585,5136323.7083041
"6872",772448.641553832,5131937.60223216
"6873",800555.659423164,5129309.67915431
"6874",788707.341785846,5101310.95278081
"6875",802483.602341847,5083883.41746727
"6876",759720.159972581,5129898.55353594
"6877",790246.427901441,5120340.38595688
"6878",789804.492491746,5092281.58807057
"6879",775050.388908597,5098355.04586766
"6880",784485.684116664,5125753.25650895
"6881",787390.458916765,5116729.16243084
"6882",792191.680079177,5126054.42447102
"6883",781954.657240534,5115172.9268281
"6884",805940.944155875,5085788.12337471
"6885",781200.990245038,5084330.27941072
"6886",803506.77582318,5121154.72766997
"6887",768793.557017732,5104505.98412058
"6888",779535.748387189,5094404.39803878
"6889",783404.428832743,5095398.41671643
"6890",777850.246201151,5086610.57308142
"6891",786054.765763535,5080411.96694286
"6892",779453.875347912,5101696.51935834
"6893",771626.057781634,5094009.49131671
"6894",797738.281793987,5106388.22363911
"6895",800011.511819954,5103420.82106297
"6896",785041.560187741,5104821.68827725
"6897",799455.726943561,5091788.78228157
"6898",797077.504903161,5118801.65192701
"6899",797979.052742114,5085953.13192379
"6900",799577.020130739,5113367.97814624
"6901",786433.640463073,5134659.68469231
"6902",795422.268847535,5133370.05819393
"6903",796896.868220942,5123955.90550195
"6904",803842.423827574,5132588.98987442
"6905",792188.495613178,5110211.81655427
"6906",792716.648674557,5097836.93351403
"6907",785144.384926686,5116595.24346514
"6909",927914.428362535,4627008.58494615
"6910",945358.335889844,4641580.67681514
"6911",955722.491402339,4630890.32959469
"6912",949437.783968372,4646284.05517986
"6913",949601.915061163,4611045.49215734
"6914",938687.750833078,4644030.62900937
"6915",940330.638349507,4631047.25251524
"6916",944608.576798067,4618897.07038302
"6917",934164.119393148,4646527.13815633
"6918",944748.546896421,4613957.13954091
"6919",942231.144073943,4610488.29758511
"6920",920006.951861907,4623661.13501361
"6921",947899.776269243,4638178.59042957
"6922",925608.884356606,4624624.73418494
"6923",947329.198754171,4628407.17372251
"6924",951099.072948069,4628756.97633593
"6925",925740.610819712,4617028.65193546
"6926",918146.535267896,4606397.56933839
"6927",920597.448328753,4613812.34216683
"6928",931502.835173859,4628153.17082247
"6929",928632.88576158,4619761.36952591
"6930",953354.668175796,4620883.47376593
"6931",934692.78974299,4619357.01133039
"6932",938238.865488116,4609365.82330855
"6933",931170.06672579,4615423.07980669
"6934",952060.294505842,4614810.87967727
"6935",937730.261254506,4623323.81106536
"6936",926271.0184647,4612609.77378365
"6937",922705.187097472,4630009.80597818
"6938",931361.302229386,4609173.0214021
"6939",940467.487522413,4620411.69600435
"6940",943509.686228545,4628812.82025863
"6941",940754.335337813,4649331.75489077
"6942",940347.563330197,4614940.21254908
"6943",948633.636236487,4634776.47257746
"6944",917044.071100226,4626219.49889878
"6945",952497.323484462,4638285.90849069
"6946",923279.793497122,4608563.53801636
"6947",928254.094942294,4631823.44602046
"6948",945796.441137967,4606340.28192131
"6949",935955.527367371,4629094.99655301
"6950",921352.077704073,4621009.37738596
"6951",931848.029996035,4641709.82193318
"6952",935090.07068698,4612357.33529228
"6953",947548.393635091,4614659.06253366
"6954",937263.104656286,4649974.04781108
"6955",955924.383103567,4616757.10827304
"6956",920542.661446523,4617523.65427738
"6957",943863.516764817,4623653.91750156
"6958",923177.703074036,4597811.03609099
"6959",936684.375826895,4636367.54915908
"6960",921056.789603416,4603060.53774518
"6961",522432.600201403,5066679.89963626
"6962",533092.666551848,5063641.6724023
"6963",534503.70282703,5071433.34220321
"6964",536844.904364733,5072275.61688345
"6965",530954.282257912,5098636.82289648
"6966",525128.476036224,5058828.79028755
"6967",522412.890813918,5064874.13548873
"6968",537850.553649464,5084747.09116817
"6969",527067.052877282,5066898.8704524
"6970",530624.155132859,5059745.91434324
"6971",523052.43285463,5073818.52431745
"6972",525742.779975973,5075154.12778931
"6973",528407.674643349,5108185.38592654
"6974",529268.491941139,5067480.92149882
"6975",529642.900514547,5093748.39269808
"6976",520763.220324729,5068208.19609172
"6977",531761.939024487,5096055.46471039
"6978",523665.241898218,5065366.56328745
"6979",536052.960218983,5084772.38295776
"6980",524235.357157233,5102375.95820855
"6981",526707.264802335,5068607.98272772
"6982",526643.066281847,5105888.68628251
"6983",528198.741098969,5070037.95475585
"6984",535347.808149707,5074696.98684878
"6985",526716.857709234,5092452.18596179
"6986",529203.909714971,5073302.95502096
"6987",523618.939375578,5068244.7834219
"6988",531063.036467531,5073002.93789738
"6989",534662.697644916,5061604.34736717
"6990",537397.736772004,5094124.86592181
"6991",532822.56121882,5078312.80388823
"6992",524617.944162467,5089715.46136223
"6993",528827.931599445,5057455.87390412
"6994",529347.40102429,5077247.33017433
"6995",527003.012957528,5086796.32890661
"6996",530395.717172003,5097432.46803332
"6997",532536.813025196,5061056.99940592
"6998",526919.54631133,5060886.41333555
"6999",539327.723439156,5084884.95554214
"7000",523435.172753076,5069913.53496152
"7001",535334.463330839,5068608.84109136
"7002",529055.435737643,5061328.32928965
"7003",524096.01375305,5062261.6664957
"7004",537264.196342669,5080942.90399299
"7005",520456.823118811,5066231.7639649
"7006",526798.669128628,5070958.21936705
"7007",531058.973287931,5064179.5898182
"7008",531999.480375902,5070463.59453475
"7009",522108.871596253,5086376.51568612
"7010",530186.810693603,5058250.4738426
"7011",535274.047405094,5058015.79609056
"7012",531422.216873185,5102504.09516928
"7013",526656.893442697,5095698.49894379
"7014",532661.022047127,5088021.4911341
"7015",522957.519777604,5096247.65278519
"7016",530747.770286377,5075272.95009191
"7017",535533.641085526,5100134.19699995
"7018",533087.586433752,5092968.72231817
"7019",533986.448669483,5059316.27472459
"7020",521049.91224145,5070103.31266393
"7021",529532.440246051,5065620.06188366
"7022",525169.543290813,5069068.08573317
"7025",1158258.16277275,4349385.7795591
"7026",1146805.33797318,4320130.49251097
"7027",1146004.63998911,4336997.41374701
"7028",1176641.28297782,4344480.40087577
"7029",1147293.70923655,4307668.54388516
"7030",1154683.28265052,4295848.64178637
"7031",511545.734274456,4365765.42840528
"7032",530514.369573699,4387285.33379878
"7033",511129.222304137,4393421.98361124
"7034",527258.202291377,4399214.81717921
"7035",457649.12100296,4364560.62127431
"7036",495773.194562259,4378644.30285798
"7037",497648.34490753,4404549.89338515
"7038",493402.903292099,4398914.3044822
"7039",506800.715656635,4393993.1040422
"7040",507619.190275864,4385601.51290361
"7041",500888.225493874,4399423.76853799
"7042",465402.262432527,4323763.58020614
"7043",524217.226116078,4380512.44758913
"7044",452258.536323787,4345668.72297312
"7045",469451.862040556,4371054.83725489
"7046",505620.116689007,4381763.54208369
"7047",502563.894275572,4379288.65728187
"7048",466392.401715039,4384196.08171634
"7049",458552.336427908,4352186.30423627
"7050",511138.94346323,4402030.84455924
"7051",498197.157295896,4391675.6170034
"7052",491656.27841573,4387457.4209011
"7053",511116.292911842,4388690.92392628
"7054",466681.928429699,4320861.62804816
"7055",503791.348444536,4359328.34546636
"7056",549632.390797947,4354977.88220406
"7057",473215.772485151,4349959.109341
"7058",472194.191692442,4337956.33752477
"7059",503817.541611976,4402643.48096907
"7060",508160.336532388,4406168.20959508
"7061",501180.984781845,4365675.82237555
"7062",518529.008666812,4395457.13165281
"7063",479424.226803141,4333295.31737944
"7064",522349.531106087,4389183.40107566
"7065",507586.551586303,4374867.32615632
"7066",475233.578609544,4384298.01482549
"7067",494236.695134218,4390169.85484947
"7068",467008.60423169,4334561.20014464
"7069",505675.519424652,4372084.05857269
"7070",471131.929198486,4324532.49840482
"7071",449200.963728175,4339331.99228609
"7072",521535.256603996,4406070.52378488
"7073",491999.814979606,4370980.04924219
"7074",503702.641368581,4370471.23122841
"7075",517997.832263704,4374468.35882672
"7076",480843.222787969,4377858.71746502
"7077",457341.937667054,4329070.74870302
"7078",525275.719433227,4369995.37409568
"7079",501169.750355599,4355884.7724182
"7080",543314.815749682,4362860.43291356
"7081",489576.430535359,4377505.75678858
"7082",479208.551276017,4325859.60130407
"7083",515990.00742293,4369554.08839977
"7084",466470.024571673,4316323.89352542
"7085",450608.74919369,4320589.05657104
"7086",483484.366847265,4384334.59188889
"7087",498614.322147696,4379929.67076911
"7088",508866.993826662,4380978.75685396
"7089",512352.291161163,4375288.46859841
"7090",513063.833670806,4360463.83728562
"7091",491054.180287759,4365099.09613472
"7092",497610.814993786,4372244.90356576
"7093",513209.888963185,4394974.49804682
"7094",494896.019484098,4398228.0627389
"7095",529441.502394907,4410810.82862604
"7096",519966.097611025,4413964.93528516
"7097",489996.025788265,4391378.99381767
"7098",482039.052885245,4345956.44315851
"7099",525229.601389533,4376363.77883122
"7100",518236.606900506,4382283.54060673
"7101",515273.369790089,4354899.97906686
"7102",511813.56313211,4380498.03331106
"7103",476382.434007582,4313504.93280995
"7104",463590.411250644,4329723.43164301
"7105",496858.370263887,4396016.79161195
"7106",493378.935289267,4394783.94375338
"7107",507416.350161312,4361620.69403937
"7108",491735.409834641,4393501.9453388
"7109",480753.000037038,4357474.20730118
"7110",477147.910307451,4366010.46242599
"7111",497583.052272768,4385195.77887058
"7112",440691.532195583,4494621.90757874
"7113",502769.431428378,4478002.50594254
"7114",484902.112207672,4497534.57191141
"7115",534507.037418665,4548912.82166002
"7116",472549.834254334,4492176.59034208
"7117",514047.424080122,4475512.2690678
"7118",517548.667689024,4515527.88465147
"7119",472520.376848923,4489236.14053952
"7120",481060.436196187,4488206.88314194
"7121",503185.649539452,4473986.95742587
"7122",486321.139373942,4475541.29850976
"7123",499371.450642355,4525545.68628233
"7124",478195.233150812,4486201.32215292
"7125",501699.875447675,4471447.43959886
"7126",522013.051586223,4494190.98432425
"7127",507033.949962097,4481904.62911998
"7128",487360.649285049,4522743.56294517
"7129",498435.637003329,4472133.12085903
"7130",520381.155140863,4528322.79482707
"7131",469382.570399479,4503043.96317444
"7132",476376.093191533,4526918.53254317
"7133",476174.928740484,4482153.56206235
"7134",487010.657015235,4509142.80063564
"7135",473723.284731472,4501867.25499519
"7136",472532.697705842,4476988.62261927
"7137",498338.329270215,4469940.52257823
"7138",470849.463622653,4497299.77665898
"7139",476624.328522559,4479280.5304452
"7140",499078.563729703,4467339.05113699
"7141",491803.811604714,4486836.46645416
"7142",462420.753294367,4493034.01283945
"7143",486646.642025106,4517930.36726139
"7144",534499.664139772,4564640.17389801
"7145",517841.380488988,4546058.06399379
"7146",516075.045818961,4536729.81865612
"7147",469109.387254635,4476405.58930659
"7148",485161.308069736,4514745.36745866
"7149",462286.059995544,4480126.46287753
"7150",530089.468041222,4516252.41320451
"7151",486944.794105467,4489527.17780897
"7152",467684.016910137,4505098.16395736
"7153",498795.861015867,4486140.44513582
"7154",518644.259780747,4481451.86731685
"7155",479354.188429336,4516283.82991204
"7156",540252.335529007,4533527.45298571
"7157",447870.249325074,4500154.57487642
"7158",508571.249588335,4508487.68726029
"7159",472658.910313153,4512321.80769197
"7160",466479.353244573,4500497.82412878
"7161",496009.525113517,4498262.36506702
"7162",465196.973750302,4472576.03531552
"7163",529871.86634394,4557498.06244337
"7164",510358.663525093,4493409.52240221
"7165",494163.299126622,4520188.81857848
"7166",479318.332210116,4503032.06172735
"7167",439432.789409683,4545122.05003973
"7168",470047.406924167,4467898.34923608
"7169",453046.396069948,4491137.72583056
"7170",464387.029023751,4481756.43086157
"7171",509055.504855255,4549369.64552645
"7172",518958.548076813,4561322.16427747
"7173",446341.803008005,4510611.07605619
"7174",483248.271141848,4523712.13133453
"7175",475967.82473034,4469350.3467403
"7176",468201.889068419,4516697.72410656
"7177",478065.232294799,4493765.12189394
"7178",464422.435015849,4518898.90117149
"7179",508646.809823297,4527911.87830826
"7180",470706.993175356,4485451.92383519
"7181",463341.217293628,4501914.11276483
"7182",482360.298300032,4483083.55938532
"7183",497085.482563788,4541714.60793778
"7184",499122.186542788,4510258.69099447
"7185",454880.20011436,4498216.62255128
"7186",460038.470157089,4501752.03907336
"7187",455234.090023157,4480397.56276248
"7188",484876.111539536,4529872.40093035
"7189",530120.096778338,4527224.59514016
"7190",489908.256426557,4533898.40331483
"7191",494367.041473853,4530008.83481809
"7192",548247.251984081,4537517.84534579
"7193",547094.8490243,4520643.15679996
"7194",527408.502039349,4536293.33302938
"7195",475214.704261959,4522759.18672361
"7196",489004.346167651,4526952.97374696
"7197",494850.167851569,4514795.27874625
"7198",434862.692542038,4526862.98452446
"7199",543083.101831048,4507995.82675996
"7200",558044.902465905,4506144.40364506
"7202",517378.755947996,4421139.86186384
"7203",535547.932146976,4420708.95410224
"7204",505080.540403792,4425173.89805186
"7205",505299.611921965,4437071.38031417
"7206",556042.350694182,4409888.13363656
"7207",553847.170851759,4438975.57574818
"7208",513376.070524315,4424332.14418105
"7209",484888.974551987,4455832.18618299
"7210",533225.706169515,4488459.07605762
"7211",495598.186962269,4463372.98259037
"7212",481375.290313232,4451528.8706257
"7213",485298.209903571,4461692.43229962
"7214",521687.858867402,4428816.78343445
"7215",547291.643844096,4460795.47839541
"7216",490532.895852125,4453574.55198551
"7217",553314.396942581,4417100.0491103
"7218",524205.499368544,4438742.15332937
"7219",514899.363527371,4415209.17887974
"7220",540403.102094632,4413350.27358603
"7221",549890.621041568,4470341.97109048
"7222",518401.557628629,4444757.49427862
"7223",555041.148315424,4422832.10278151
"7224",550654.760679795,4415296.11608336
"7225",554549.945837804,4479762.03730634
"7226",546122.585187002,4402004.9633416
"7227",547956.801219081,4411362.64777872
"7228",492840.590188155,4462487.73345883
"7229",551225.367097496,4411094.24382998
"7230",549319.145234445,4475495.23674427
"7231",547741.865911295,4492777.03717742
"7232",555721.241680304,4425297.02312043
"7233",542730.135460805,4479790.64955078
"7234",479547.308370822,4460215.59208242
"7235",523548.715080201,4451156.13310289
"7236",505786.847387983,4419743.02027187
"7237",496146.895482104,4453179.39084341
"7238",525432.178019332,4465487.32153043
"7239",537786.19087848,4460323.55038414
"7240",515401.266724285,4446777.72098073
"7241",507459.928329177,4446905.5164021
"7242",538212.505705554,4487047.16710411
"7243",558742.152376507,4476609.97139317
"7244",513774.564882356,4461552.73969408
"7245",514613.904551945,4458465.11843752
"7246",532806.873129594,4447514.69496147
"7247",561446.796607379,4473081.17207953
"7248",508902.254062143,4462935.32203244
"7249",498961.757483387,4430017.52425437
"7250",527892.067754288,4474246.7678472
"7251",519531.762040414,4485618.94771004
"7252",540548.392932175,4408871.9206379
"7253",503269.557977984,4452888.80580969
"7254",515233.400077634,4438513.24645852
"7255",538925.443732182,4391032.08041979
"7256",560547.443958281,4499461.54553176
"7257",511858.635423157,4451744.88783755
"7258",966184.04737113,4218234.93572151
"7259",1006324.8571184,4235058.43797821
"7260",1057409.95270321,4227538.13903952
"7261",1038235.77999757,4225382.77913565
"7262",1030167.47536615,4235552.9675904
"7263",1052428.75919965,4245427.40947053
"7264",1056044.10897129,4224758.62191758
"7265",849189.669791927,4209222.67518767
"7266",828147.844764733,4211267.23597486
"7267",840984.847857958,4201884.85565887
"7268",828063.897584374,4168510.18523558
"7269",836004.280278264,4213951.42451392
"7270",836671.887944394,4174406.03389119
"7271",826034.169951498,4220283.95591482
"7272",817317.347146837,4213342.98085658
"7273",791628.273251811,4203038.25720535
"7274",848168.606358992,4191979.4507775
"7275",811885.410717133,4190977.824592
"7276",821451.798807762,4179010.22029713
"7277",815157.96498706,4207126.59487937
"7278",767199.184549402,4075441.12065505
"7279",843196.201533662,4182019.95571287
"7280",856845.293416248,4190029.75245159
"7281",850786.792899671,4187125.43317505
"7282",831527.654909323,4192796.58496892
"7283",839870.496661603,4187998.03832635
"7284",829529.032847553,4226294.24857778
"7285",819660.185968508,4202051.45135376
"7286",819350.758126609,4215696.49161752
"7287",837668.88681877,4197565.89967873
"7288",810778.403535616,4179478.29242808
"7289",916940.790088423,4190090.24433917
"7290",951811.557183612,4182248.1759287
"7291",920593.65480662,4201202.88758766
"7292",901076.396475088,4217653.05715236
"7293",879148.994199586,4218340.5184269
"7294",894503.20199903,4223786.43208025
"7295",851908.953214964,4218609.65081919
"7296",898680.610127015,4208307.97590071
"7297",884924.251481817,4219487.06993077
"7298",874142.226492465,4183231.86121776
"7299",893615.750886789,4212408.80073471
"7300",949219.898351853,4187608.51706855
"7301",864789.688880868,4218663.48751304
"7302",910289.326234464,4203899.25379727
"7303",932736.225078213,4194170.59607231
"7304",896300.646553043,4194496.64609834
"7305",928103.860650013,4215696.07238008
"7306",875897.601436042,4187725.15759077
"7307",859190.495838121,4201978.87936596
"7308",871361.582358242,4232925.7336908
"7309",864991.03204467,4228401.82583308
"7310",947925.936801942,4210512.14387842
"7311",898578.02545936,4216573.30740279
"7312",939669.512773523,4187551.58791685
"7313",905485.871740152,4182218.57608699
"7314",892561.721529988,4205569.78239662
"7315",941241.844733052,4217711.18327802
"7316",924225.099284151,4205032.16796269
"7317",878777.043937609,4178026.69138892
"7318",900826.125057713,4201882.86052914
"7319",860814.890893187,4231131.17715102
"7320",931221.386715591,4209708.51388743
"7321",864018.021974599,4184678.38017779
"7322",880141.729664984,4192432.41783178
"7323",891579.812910253,4225268.14244788
"7324",960452.979015313,4191250.180054
"7325",955196.795255769,4202060.26804985
"7326",867144.73645491,4221972.7716997
"7327",872531.687990085,4177837.83378421
"7328",888435.254614616,4199093.55962249
"7329",937376.918480717,4214699.05009978
"7330",940223.508869037,4208217.34271492
"7331",872207.639750656,4235420.75122138
"7332",933368.026008465,4217274.85091438
"7333",906480.557108316,4187462.1621705
"7334",888264.255640724,4209143.60540962
"7335",893745.681280884,4200134.80528354
"7336",889646.708278802,4217024.42355634
"7337",867263.511827053,4206052.1159436
"7338",867383.968008765,4223465.50826777
"7339",919023.578171306,4197672.64165917
"7340",886291.396248888,4176444.79219264
"7341",879655.394338901,4229124.73628751
"7342",856849.833669537,4216377.80248346
"7343",951608.83876297,4194212.06786297
"7344",942461.65529498,4186814.11486533
"7345",878810.690384351,4210274.58013132
"7346",937956.662770128,4192162.4053127
"7347",950214.761033951,4217359.61111316
"7348",892728.142348736,4185444.03231871
"7349",866686.358016058,4195165.27973884
"7350",909192.317875262,4194065.7664765
"7351",867544.787520048,4207399.6948353
"7352",867025.271117625,4210904.38065566
"7353",957986.219429622,4210105.14065424
"7354",882594.910393687,4212125.48834011
"7355",896457.072591322,4222451.55470934
"7356",918328.222843059,4207472.76630762
"7357",925828.341763758,4193273.81860434
"7358",916729.996793993,4211890.2922376
"7359",858028.832345447,4226726.78547303
"7360",871653.385833904,4230137.62486699
"7361",905301.864820009,4214615.35916517
"7362",856094.575778489,4221703.3871847
"7363",863106.004277297,4292341.99771656
"7364",778439.918174018,4764473.0816313
"7365",458644.711657462,4456538.60079862
"7366",460057.044740929,4458983.90250048
"7367",457958.285938836,4470949.52238883
"7368",465343.114457439,4456914.78712995
"7369",471510.061717318,4345154.20236314
"7371",489072.252313238,4386050.57796169
"7372",1167176.61015451,4364342.3992914
"7373",1199898.55226626,4358352.82458181
"7374",1188999.97174139,4395235.89912656
"7375",1191777.26301275,4347402.01348403
"7376",1200930.28661536,4343432.8533951
"7377",1194022.8653776,4381550.93538749
"7378",1175880.41690633,4352578.28629661
"7379",1181967.06517949,4381272.23432602
"7380",1173045.53796844,4358268.38741483
"7381",1182293.03450792,4357641.24895893
"7382",1192010.87939283,4368439.52741845
"7383",1186490.76955073,4356564.22796445
"7384",1188469.72576927,4378160.47573912
"7385",1184208.5988474,4364025.33451407
"7386",1169229.28863542,4381734.01185825
"7387",1191926.3757731,4361875.25203531
"7388",1196639.03012544,4374680.8842615
"7389",1184210.96348384,4386803.72796649
"7390",1176738.17633926,4380310.81968963
"7391",1128236.07546983,4289762.37831076
"7392",1132907.43727997,4290389.24427706
"7393",1110801.23200679,4307217.94199064
"7394",1143752.00016139,4296880.82852214
"7395",1135368.88493849,4308651.54579865
"7396",1112041.21208674,4304626.84893648
"7397",1125666.52853548,4293048.0463988
"7398",1123498.8225001,4290501.16048024
"7399",1101791.20876603,4300468.06465162
"7400",1136273.95431972,4283900.28601955
"7401",1135219.11778916,4318913.05370164
"7402",1111900.81848179,4298161.26350261
"7403",1128784.41818433,4306373.51304142
"7404",1130098.41476727,4317343.11757129
"7405",1120731.65671638,4298377.21841763
"7406",1128525.98933733,4295569.98105528
"7407",1115044.82575814,4300252.39785108
"7408",1100791.76107356,4294465.22263116
"7409",1108383.99368999,4291424.32730828
"7410",1128065.11479623,4310950.48987141
"7411",1116886.9040654,4294404.33167053
"7412",1139017.5286134,4287369.26151527
"7413",1134365.00639249,4311573.51750988
"7414",1141622.4823372,4282077.80483339
"7415",1104988.1803858,4289968.04997477
"7416",1103649.01275236,4304253.88002676
"7417",1125327.45480691,4314324.85497613
"7418",1131270.51486923,4299755.46110996
"7419",1136356.17094009,4314424.51182667
"7420",1097151.01930771,4298776.83486185
"7421",1109011.37230854,4296382.35130238
"7422",1112056.88007406,4290785.48808478
"7423",1117118.12988198,4299397.3399449
"7424",1118544.47850987,4301623.24818161
"7425",1134855.62493856,4305742.08873997
"7426",1124446.9214328,4306077.80569892
"7427",1138335.68699552,4293131.36171153
"7428",1138407.51283514,4299859.86096345
"7429",1132792.10852504,4297049.94022851
"7430",1127239.16946075,4298950.63115488
"7431",1139617.2332272,4296546.93952521
"7432",1103020.34862544,4296897.32952755
"7433",1122754.21684563,4303794.95655314
"7434",1099840.11773259,4302955.29657504
"7435",1135598.68258612,4303222.72815434
"7436",1130863.3624449,4301998.99400815
